Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity,rule_anomaly,rule_name,rule_reason,rule_severity,explanation,likely_cause,recommended_fix
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350087,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,653.0,20708.0,243.0,2582.0,24.0,287.0,44.0,,506.0,89.0,,0.0,284.0,11.0,561.0,1480.0,https://ratereview.healthcare.gov/,Missing URL,28.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,False,0.1391685588395858,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350088,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,10287.0,117387.0,2059.0,14065.0,195.0,1576.0,486.0,,3570.0,514.0,57.0,0.0,1799.0,77.0,3438.0,7351.0,https://ratereview.healthcare.gov/,Missing URL,152.0,19.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,0.0955950616815813,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350089,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,5533.0,146933.0,1983.0,22478.0,179.0,1921.0,549.0,163.0,3862.0,584.0,71.0,161.0,1596.0,33.0,3686.0,15134.0,https://ratereview.healthcare.gov/,Missing URL,179.0,19.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0960656077303763,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350090,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,69027.0,603830.0,21099.0,85358.0,2316.0,11472.0,2058.0,186.0,17595.0,2639.0,241.0,155.0,12229.0,220.0,29657.0,47559.0,https://ratereview.healthcare.gov/,Missing URL,983.0,130.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0636330812355492,True,ML,MEDIUM,False,NONE,No rule violation detected,,"The record was identified as statistically unusual by the Isolation Forest model, but no individual field exceeded the explanation threshold.","Possible unusual reporting volume, data-entry issue, missing value, aggregation problem, or unexpected operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350091,PPO,QHP,Bronze,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,7552.0,35001.0,2445.0,5749.0,96.0,842.0,141.0,,1423.0,141.0,20.0,,730.0,19.0,2741.0,3463.0,https://ratereview.healthcare.gov/,Missing URL,75.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,False,0.1185527643207527,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350092,PPO,QHP,Bronze,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,83240.0,599870.0,25688.0,83023.0,2241.0,10377.0,2606.0,311.0,24560.0,2484.0,502.0,308.0,7886.0,303.0,30071.0,47424.0,https://ratereview.healthcare.gov/,Missing URL,1123.0,129.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.066448465788599,True,ML,MEDIUM,False,NONE,No rule violation detected,,"The record was identified as statistically unusual by the Isolation Forest model, but no individual field exceeded the explanation threshold.","Possible unusual reporting volume, data-entry issue, missing value, aggregation problem, or unexpected operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350093,PPO,QHP,Bronze,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,63187.0,714341.0,17831.0,109607.0,1486.0,11759.0,3472.0,319.0,24614.0,3312.0,508.0,302.0,7022.0,212.0,25877.0,69499.0,https://ratereview.healthcare.gov/,Missing URL,1064.0,103.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0617862269722681,True,ML,MEDIUM,False,NONE,No rule violation detected,,"The record was identified as statistically unusual by the Isolation Forest model, but no individual field exceeded the explanation threshold.","Possible unusual reporting volume, data-entry issue, missing value, aggregation problem, or unexpected operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350094,PPO,QHP,Bronze,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,99251.0,796486.0,30463.0,117915.0,2446.0,15023.0,3779.0,372.0,32157.0,4291.0,533.0,347.0,12900.0,400.0,38271.0,66507.0,https://ratereview.healthcare.gov/,Missing URL,1350.0,139.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,True,-0.0966756255442005,True,ML,MEDIUM,False,NONE,No rule violation detected,,"The record was identified as statistically unusual by the Isolation Forest model, but no individual field exceeded the explanation threshold.","Possible unusual reporting volume, data-entry issue, missing value, aggregation problem, or unexpected operational event.","Validate the highlighted fields against the source system. Compare the plan with similar plans and check for duplicate records, incorrect aggregation, missing values, or unusual reporting patterns."
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350097,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,669.0,32187.0,261.0,5647.0,11.0,574.0,148.0,,795.0,140.0,17.0,,1709.0,13.0,702.0,2747.0,https://ratereview.healthcare.gov/,Missing URL,42.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,False,0.1336831141333744,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350106,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,226.0,11694.0,94.0,1334.0,,195.0,80.0,,397.0,63.0,,0.0,108.0,,323.0,639.0,https://ratereview.healthcare.gov/,Missing URL,17.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,False,0.1409422627020476,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350107,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,5044.0,185941.0,1386.0,23606.0,184.0,2976.0,1030.0,60.0,6009.0,838.0,53.0,57.0,1848.0,120.0,4110.0,13004.0,https://ratereview.healthcare.gov/,Missing URL,301.0,33.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0885095543493055,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350108,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,2895.0,85435.0,626.0,13007.0,87.0,1323.0,326.0,19.0,2395.0,424.0,31.0,16.0,833.0,39.0,1949.0,8398.0,https://ratereview.healthcare.gov/,Missing URL,125.0,15.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.1108307892693806,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350109,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,29747.0,315288.0,10091.0,43759.0,1125.0,6204.0,1429.0,112.0,9825.0,1404.0,100.0,101.0,5661.0,121.0,14356.0,24431.0,https://ratereview.healthcare.gov/,Missing URL,629.0,82.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0159085489570471,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350115,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,36185.0,312163.0,8486.0,41658.0,724.0,5344.0,1339.0,336.0,9756.0,1362.0,168.0,334.0,4155.0,257.0,12519.0,23576.0,https://ratereview.healthcare.gov/,Missing URL,415.0,58.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0174839726808263,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350118,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,368.0,17149.0,130.0,2404.0,,279.0,36.0,,408.0,53.0,,0.0,605.0,,353.0,1235.0,https://ratereview.healthcare.gov/,Missing URL,24.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,False,0.1367611734952545,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350127,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,101.0,7499.0,24.0,820.0,0.0,140.0,25.0,,268.0,25.0,,0.0,125.0,,128.0,360.0,https://ratereview.healthcare.gov/,Missing URL,14.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,False,0.1384708210959108,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350128,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,8433.0,132353.0,1761.0,17258.0,222.0,1985.0,630.0,77.0,4049.0,1138.0,67.0,75.0,2199.0,64.0,3348.0,9008.0,https://ratereview.healthcare.gov/,Missing URL,218.0,29.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0910808642882584,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350129,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,1281.0,60462.0,459.0,9193.0,126.0,1143.0,286.0,49.0,1829.0,223.0,24.0,47.0,781.0,,1387.0,5672.0,https://ratereview.healthcare.gov/,Missing URL,98.0,13.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,0.1220359376454623,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350130,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,19808.0,292067.0,6329.0,40330.0,539.0,5867.0,1504.0,200.0,8959.0,1417.0,85.0,64.0,7652.0,173.0,10983.0,19620.0,https://ratereview.healthcare.gov/,Missing URL,537.0,75.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0.0219155982133875,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350165,PPO,QHP,Catastrophic,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,,18.0,,,0.0,,,,,,,0.0,,0.0,,,https://ratereview.healthcare.gov/,Missing URL,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,False,0.1422923325620421,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350171,PPO,QHP,Gold,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,,254.0,,33.0,0.0,,,,,,,0.0,,0.0,,24.0,https://ratereview.healthcare.gov/,Missing URL,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,False,0.1408629037528498,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350172,PPO,QHP,Silver,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,32.0,1752.0,,102.0,0.0,12.0,,,27.0,,,0.0,26.0,,18.0,35.0,https://ratereview.healthcare.gov/,Missing URL,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,False,0.1355425771181827,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
Individual,FFE,OK,Blue Cross Blue Shield of Oklahoma,87571,No,No,87571OK0350173,PPO,QHP,Bronze,https://www.bcbsok.com/member/transparency-in-coverage,856070.0,8439891.0,280000.0,1385537.0,24407.0,161891.0,4404.0,1305.0,29.63,50.0,22.0,44.0,30.0,1503.0,26.0,400.0,0.0,41.0,,,73.0,12.0,,0.0,294.0,,31.0,57.0,https://ratereview.healthcare.gov/,Missing URL,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,False,0.1376787294038665,False,NORMAL,NORMAL,False,NONE,No rule violation detected,,No anomaly detected.,No immediate data-quality issue identified.,No action required.
